Data do Sinistro;Dia do Sinistro;Mes do Sinistro;Ano do Sinistro;Ano/Mes do Sinistro;latitude;longitude;Logradouro;Numero/KM;Pedestre envolvido;Automovel envolvido;Bicicleta envolvida;Caminhao envolvido;Motocicleta envolvida;Onibus envolvido;Outros veiculos envolvidos;Veiculo envolvido nao disponivel;Atropelamento;Capotamento;Choque;Colisao frontal;Colisao lateral;Colisao transversal;Colisao traseira;Outras colisoes;Engavetamento;Tombamento;Outros sinistros;Quantidade de vitimas fatais;Tipo de registro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-31 00:00:00;31;8;2023;2023/08;-22,22202787;-49,95322479;RUA LIMA E COSTA;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-10-19 00:00:00;19;10;2020;2020/10;-22,22770064;-49,90267782;ACESSO RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS S;462;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-01 00:00:00;1;9;2021;2021/09;-22,17533747;-49,97094245;AVENIDA ANTONIETA ALTENFELDER;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-02-12 00:00:00;12;2;2022;2022/02;-22,22544807;-49,96532133;RUA NOSSA SENHORA DA APARECIDA;220;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-28 00:00:00;28;2;2024;2024/02;-22,2735423;-50,111858;ESTRADA MUNICIPAL DANILO GONZALES;415;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-05-24 00:00:00;24;5;2021;2021/05;-22,21422472;-49,9500455;AVENIDA SAMPAIO VIDAL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-29 00:00:00;29;3;2024;2024/03;-22,2021772;-49,9642703;SP294;447;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-05-06 00:00:00;6;5;2024;2024/05;-22,17275081;-49,98192767;RODOVIA SP 294;460;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-23 00:00:00;23;8;2019;2019/08;-22,23320287;-49,92139751;RUA CAPITAO ALBERTO MENDES JUNIOR;118;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-04 00:00:00;4;8;2023;2023/08;-22,161644;-50,01609;AVENIDA PEDRO ALBERTO TOLENTINO;520;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-11 00:00:00;11;11;2020;2020/11;-22,25343624;-49,92339595;RUA MARIO MACHADO;90;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-15 00:00:00;15;8;2019;2019/08;-22,21457283;-49,94587982;AVENIDA PEDRO DE TOLEDO;884;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-02-28 00:00:00;28;2;2022;2022/02;-22,16524568;-49,95826226;RUA BENEDITO ALVES DELFINO;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-21 00:00:00;21;6;2021;2021/06;-22,22458482;-49,9604413;AVENIDA RIO BRANCO;1310;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-13 00:00:00;13;4;2022;2022/04;-22,21454708;-49,94675326;RUA PARAIBA;125;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-28 00:00:00;28;3;2021;2021/03;-22,16983441;-49,95985994;RUA JOSE DOS SANTOS;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-01-13 00:00:00;13;1;2024;2024/01;-22,18037049;-49,96894475;RUA LUIS GABALDI FILHO;50;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-05 00:00:00;5;8;2019;2019/08;-22,16468011;-49,96553314;RUA REVERENDO CRISANTO CESAR;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-21 00:00:00;21;12;2019;2019/12;-22,0299275;-49,90587187;BR 153;223,9;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-27 00:00:00;27;8;2020;2020/08;-22,20222554;-49,95046127;RUA HENRIQUE DIAS;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-12 00:00:00;12;9;2019;2019/09;-22,20571598;-49,95964333;RUA BASSAN;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-11 00:00:00;11;11;2021;2021/11;-22,20793086;-49,9484497;RUA JOSE BONIFACIO;468;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-03 00:00:00;3;3;2020;2020/03;-22,17660042;-49,96810785;RUA BENEDITO ALVES DELFINO;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-20 00:00:00;20;4;2020;2020/04;-22,22119993;-49,950427;AVENIDA RIO BRANCO;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-20 00:00:00;20;2;2020;2020/02;-22,21112335;-49,95221711;RUA QUATRO DE ABRIL;1105;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-04 00:00:00;4;3;2021;2021/03;-22,20565378;-49,96941859;RUA JOAO FLORENCIO DE CARVALHO;375;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-05-25 00:00:00;25;5;2022;2022/05;-22,2145566;-49,95094959;SAMPAIO VIDAL X ARCO VERDE;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-20 00:00:00;20;6;2023;2023/06;-22,23649687;-49,96912684;RUA MANOEL SANTOS CHIEIRA;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-01-11 00:00:00;11;1;2019;2019/01;-22,21737833;-49,94747;RUA NOVE DE JULHO;1047;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-27 00:00:00;27;12;2023;2023/12;-22,17903485;-49,96332939;RUA MARIAPOLIS;200;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-02 00:00:00;2;10;2019;2019/10;-22,22989455;-49,9292622;AVENIDA CARLOS ARTENCIO;88;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-26 00:00:00;26;6;2020;2020/06;-22,22052545;-49,93926532;RUA VINTE E UM DE ABRIL;26;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-10-17 00:00:00;17;10;2023;2023/10;-22,21956672;-49,94369591;AVENIDA TIRADENTES;10;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-15 00:00:00;15;12;2023;2023/12;-22,19065493;-49,92930385;AVENIDA BRIGADEIRO EDUARDO GOMES;2683;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-02-23 00:00:00;23;2;2021;2021/02;-22,21796318;-49,98197847;TEREZA RODRIGUES SEVILHA;103;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-02-13 00:00:00;13;2;2021;2021/02;-22,21887295;-49,94927876;RUA QUATRO DE ABRIL;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-04-05 00:00:00;5;4;2021;2021/04;-22,24293632;-49,93519989;RUA YUTAKA KAMAKURA;34;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-05-21 00:00:00;21;5;2019;2019/05;-22,23206644;-49,92446907;RODOVIA SP 294;448;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-12 00:00:00;12;6;2020;2020/06;-22,21600619;-49,95244497;RUA CAMPOS SALES;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-06 00:00:00;6;10;2019;2019/10;-22,22266147;-49,95091825;RUA VINTE E QUATRO DE DEZEMBRO;153;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-30 00:00:00;30;11;2021;2021/11;-22,1471921;-49,9626713;RUA JOAO CALIMANI;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-01-06 00:00:00;6;1;2024;2024/01;-22,17244597;-49,95292624;AVENIDA SANTO ANTONIO;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-24 00:00:00;24;9;2023;2023/09;-22,22396327;-49,88718563;RODOVIA SP 294;442;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-08 00:00:00;8;9;2019;2019/09;-22,1573508;-50,00367718;RODOVIA SP 294;463;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-15 00:00:00;15;10;2019;2019/10;-22,2269042;-49,9300751;RUA DAS ROSEIRAS X RUA JESUS MONTOLAR;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-02-04 00:00:00;4;2;2023;2023/02;-22,02769788;-49,79365018;RODOVIA SP 333;300;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-19 00:00:00;19;3;2024;2024/03;-22,2273346;-49,9296095;AVENIDA JESUS MONTOLAR;800;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-04-13 00:00:00;13;4;2023;2023/04;-22,16471027;-50,01337809;RUA NAIR DE JESUS VOLPOLINI NUNES;146;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-01-08 00:00:00;8;1;2019;2019/01;-22,22435712;-49,96634845;RUA NOSSA SENHORA DA APARECIDA;380;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-25 00:00:00;25;7;2022;2022/07;-22,1724536;-49,95284537;EM FRENTE A COOPERCITROS;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-12 00:00:00;12;11;2023;2023/11;-22,17244597;-49,95292624;SP 333;326;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-08-02 00:00:00;2;8;2022;2022/08;-22,22605313;-49,89657726;RODOVIA SP 294;443;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-10-27 00:00:00;27;10;2021;2021/10;-22,19496856;-49,96001558;RUA SAO JOSE;300;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-20 00:00:00;20;3;2019;2019/03;-22,21540252;-49,95373123;RUA VINTE E QUATRO DE DEZEMBROXRUA CORONEL GALDINO;1000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-07 00:00:00;7;12;2021;2021/12;-22,1678919;-49,9878931;ACESSO RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS S;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-04-04 00:00:00;4;4;2019;2019/04;-22,19156618;-49,96692106;RODOVIA SP 294;458;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-09 00:00:00;9;1;2020;2020/01;-22,18950972;-49,95776425;AVENIDA WASHIGNTON LUIS;1000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-06 00:00:00;6;12;2019;2019/12;-22,21047135;-49,94783878;WASHINGTON LUIS;652;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-11 00:00:00;11;8;2020;2020/08;-22,13174532;-49,94268653;RODOVIA SP 333;321;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 00:00:00;29;11;2023;2023/11;-22,190817;-49,960537;CONFIANCA SUPERMERCADOS  R DR THIMO BRUNO BELUC;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-14 00:00:00;14;9;2022;2022/09;-22,17244597;-49,95292624;WASHINGTON LUIZ;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-24 00:00:00;24;4;2022;2022/04;-22,21946342;-49,94037606;AVENIDA REPUBLICA;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-17 00:00:00;17;4;2022;2022/04;-22,22490502;-49,9332992;AVENIDA DAS ESMERALDAS;929;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-25 00:00:00;25;3;2022;2022/03;-22,22175081;-49,94914151;RUA CORONEL JOSE BRAS;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-01-25 00:00:00;25;1;2023;2023/01;-22,2082397;-49,96344388;RODOVIA SP 294;455;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-16 00:00:00;16;12;2023;2023/12;-22,21649449;-49,94667901;AVENIDA BRASIL;59;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-18 00:00:00;18;12;2019;2019/12;-22,20539364;-49,95868964;AVENIDA SANTO ANTONIO;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-26 00:00:00;26;8;2020;2020/08;-22,2025586;-49,9452404;RUA EMAUS;25;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-21 00:00:00;21;5;2020;2020/05;-22,22415578;-49,95346816;RUA SETE DE SETEMBRO X RUA JOSE AMADOR LEON;560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-08 00:00:00;8;8;2020;2020/08;-22,19416503;-49,95801059;AVENIDA REPUBLICA;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-23 00:00:00;23;11;2023;2023/11;-22,1861837;-49,9581798;RUA WASHINGTON LUIZ;1341;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-28 00:00:00;28;9;2021;2021/09;-22,20964337;-49,93648947;AVENIDA BRIGADEIRO EDUARDO GOMES;445;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-31 00:00:00;31;10;2019;2019/10;-22,23943623;-49,92685967;RUA DOUTOR CARLOS VILALVA;248;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-18 00:00:00;18;9;2019;2019/09;-22,24662857;-49,9376859;AVENIDA TOME DE SOUZA;861;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-17 00:00:00;17;3;2022;2022/03;-22,15637162;-49,97148916;RUA LUCIA RASPANTE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-07-02 00:00:00;2;7;2024;2024/07;-22,22770064;-49,90267782;RUA FRANCISCO SANTOS VANCONCELOS;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-02-17 00:00:00;17;2;2019;2019/02;-22,19863779;-49,95612007;AVENIDA REPUBLICA;2561;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-21 00:00:00;21;9;2019;2019/09;-22,22874177;-49,93780695;AVENIDA JOSE DE GRANDE;518;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-02 00:00:00;2;10;2022;2022/10;-22,21049201;-49,95558829;RUA TAQUARITINGA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-12 00:00:00;12;2;2020;2020/02;-22,22258633;-49,97134672;RUA MAESTRO FLORIANO DE SOUZA;8;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-27 00:00:00;27;8;2019;2019/08;-22,20884024;-49,95420354;AVENIDA SAMPAIO VIDAL;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-25 00:00:00;25;12;2022;2022/12;-22,22795145;-49,96611318;RUA AMADOR BUENO X ISAMU EGASHIRA;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-02-12 00:00:00;12;2;2021;2021/02;-22,17732482;-49,97420325;RODOVIA SP 294;459;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-02-27 00:00:00;27;2;2023;2023/02;-22,20845571;-49,95642659;RUA VINTE E QUATRO DE DEZEMBRO;1809;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-07 00:00:00;7;7;2021;2021/07;-22,22866924;-49,95834871;RODOVIA SP 294;450;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-02-09 00:00:00;9;2;2019;2019/02;-22,22067889;-49,94459844;RUA ALVARES CABRAL;378;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-28 00:00:00;28;11;2023;2023/11;-22,23967274;-49,9275921;RUA DOUTOR CARLOS VILALVA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-21 00:00:00;21;9;2019;2019/09;-22,21646952;-49,96506357;RODOVIA SP 294;454;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-28 00:00:00;28;3;2020;2020/03;-22,20232852;-49,95636647;RUA LUIS JERONIMO FERNANDES;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-04-03 00:00:00;3;4;2021;2021/04;-22,23536541;-49,97155853;AVENIDA HIGINO MUZI FILHO;529;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-30 00:00:00;30;10;2019;2019/10;-22,21487329;-49,95481516;RUA PADRE JOSE DE ANCHIETA;465;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-11 00:00:00;11;3;2023;2023/03;-22,22985557;-49,93123895;AVENIDA JOAO RAMALHO;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
